date,IV_ret
1970-01-31,-0.0965871169492706
1970-02-28,-0.0007114081695441671
1970-03-27,0.012791066384144192
1970-04-30,-0.04798238413604349
1970-05-30,-0.13810404373457186
1970-06-29,-0.043460234383026146
1970-07-30,-0.028176821512524014
1970-08-31,-0.0143321870576558
1970-09-30,0.05590370015795133
1970-10-30,0.18786640520838455
1970-11-30,-0.06787713135076177
1970-12-30,-0.040488354764946465
1971-01-31,-0.01595693696272086
1971-02-28,0.11363248962705
1971-03-26,0.03740899554256162
1971-04-30,0.04363661466273146
1971-05-30,0.0236270431289075
1971-06-28,-0.00925533501235793
1971-07-30,-0.031062916023531048
1971-08-30,-0.04590436763690849
1971-09-30,0.030813119714466014
1971-10-30,0.01180148827798031
1971-11-29,-0.037463389639592504
1971-12-30,-0.024601625139862478
1972-01-31,0.04484641206644555
1972-02-29,0.14989442966937544
1972-03-29,0.03687524935001859
1972-04-30,-0.023495344455870152
1972-05-28,-0.00011684474261910906
1972-06-30,-0.009753959679605505
1972-07-30,0.00304776688290535
1972-08-31,-0.04583169906037475
1972-09-30,-0.037353413482447764
1972-10-29,-0.030627202989347076
1972-11-30,-0.04057039819106216
1972-12-30,0.02482696628310132
1973-01-29,-0.0452016513793878
1973-02-28,-0.035731822340282916
1973-03-28,-0.03860688023889429
1973-04-30,-0.004854186278737261
1973-05-30,-0.0392733348164392
1973-06-30,-0.07395474351536646
1973-07-29,0.0033919017133440584
1973-08-31,0.16144478616528896
1973-09-30,0.009149622232236206
1973-10-28,0.04758754098512462
1973-11-30,0.04710817383828843
1973-12-30,-0.036963370555367324
1974-01-31,0.014723579093266916
1974-02-28,0.20540175359605373
1974-03-28,0.010133998272861506
1974-04-29,0.021590847437264388
1974-05-30,-0.013704993450211457
1974-06-30,-0.065124225005602
1974-07-28,0.0037364931695321856
1974-08-31,0.12573949881264165
1974-09-30,0.05664428822791706
1974-10-30,-0.0046735959109915175
1974-11-30,-0.009102298822329019
1974-12-29,0.03039974175506735
1975-01-31,-0.07159805889736853
1975-02-28,0.19114799979149946
1975-03-28,0.04226424561924596
1975-04-30,0.10262213661438006
1975-05-30,0.03396468887068954
1975-06-30,0.0895458796626779
1975-07-30,0.0536148291990028
1975-08-31,0.023068147952478857
1975-09-29,-0.04561849736078656
1975-10-30,-0.011912923443179336
1975-11-30,-0.06639542779344913
1975-12-28,-0.02191478173729792
1976-01-31,0.017896843767601808
1976-02-29,0.12423802035600842
1976-03-27,0.1608569992614443
1976-04-30,0.014949031685931619
1976-05-30,-0.03320871058176358
1976-06-28,-0.018877745418049013
1976-07-30,0.024294868707922183
1976-08-30,-0.003671768995678047
1976-09-30,-0.042313100654107
1976-10-30,0.005300604817596789
1976-11-29,-0.018731141951653835
1976-12-30,0.061068800045945976
1977-01-31,0.05201795311042097
1977-02-28,0.09669031392800698
1977-03-28,-0.001973049907420577
1977-04-30,0.03473636006244449
1977-05-29,0.020914354007982913
1977-06-30,0.014067451960818992
1977-07-30,0.06979927778029821
1977-08-29,0.015964323971453583
1977-09-30,0.01415080760991073
1977-10-30,0.01505019071128592
1977-11-30,0.011723277631382872
1977-12-30,0.07854468629583777
1978-01-30,-0.0007522289096110247
1978-02-28,0.06063865288957788
1978-03-28,0.06302183108527394
1978-04-30,0.08910436616551298
1978-05-28,0.013973846338785373
1978-06-30,0.08524964362627467
1978-07-30,0.04212602887964674
1978-08-31,0.04003609359891892
1978-09-30,0.11893990246538795
1978-10-29,0.04037461585676456
1978-11-30,-0.17932153932638498
1978-12-30,0.07864013783298078
1979-01-29,-0.0054753324640982514
1979-02-28,0.10913160192319649
1979-03-28,0.040162652530092074
1979-04-30,0.10311135396899623
1979-05-30,0.05197967446243139
1979-06-30,0.03143749439320244
1979-07-29,0.05437436554339729
1979-08-31,0.043831998020768065
1979-09-30,0.03027943975560659
1979-10-28,-0.022159041415704003
1979-11-30,-0.042307743204880364
1979-12-30,0.052877516855042904
1980-01-31,0.10298483665263575
1980-02-29,0.09872903760486637
1980-03-29,-0.022429249691859846
1980-04-30,-0.14115956309471128
1980-05-30,0.027003598324297703
1980-06-30,0.04759709871693579
1980-07-30,0.04667843751210145
1980-08-31,0.05808110183189316
1980-09-29,0.09362103658871748
1980-10-30,0.039518086822131204
1980-11-30,0.03141045213947524
1980-12-28,0.01764297063657462
1981-01-31,-0.017460139913166976
1981-02-28,0.008685725779461875
1981-03-27,-0.007256531939035133
1981-04-30,0.15074804577524337
1981-05-30,0.0623108114571151
1981-06-29,0.04892002928651986
1981-07-30,-0.01779710366256482
1981-08-31,0.024806957392023467
1981-09-30,-0.0028463701259589004
1981-10-30,-0.053644722118361014
1981-11-30,0.09737184042689118
1981-12-30,-0.007252342993022531
1982-01-31,-0.00914065488138769
1982-02-28,-0.048896847715018024
1982-03-26,-0.020410457506978348
1982-04-30,-0.022046350298417616
1982-05-30,0.026201295887696693
1982-06-28,-0.014950004553249324
1982-07-30,-0.006729151500989213
1982-08-30,0.02688386574731931
1982-09-30,-0.007164349188872203
1982-10-30,0.009153741549974156
1982-11-29,0.0662871367913667
1982-12-30,0.0678943495879118
1983-01-31,0.02634063133561456
1983-02-28,0.07911524567057085
1983-03-28,0.00889480504714791
1983-04-30,0.014558229797423225
1983-05-29,0.042639769706126956
1983-06-30,0.11838199126298107
1983-07-30,0.05652012014450654
1983-08-29,-0.018102783635188646
1983-09-30,-0.020917837378429074
1983-10-30,-0.032542219297644615
1983-11-30,-0.06971279925321058
1983-12-30,0.042886190266325716
1984-01-30,-0.004852206350941874
1984-02-29,0.017968111642853102
1984-03-29,0.005963631820678539
1984-04-30,-0.006483642991147217
1984-05-30,-0.019344138384675417
1984-06-30,-0.009077829824051902
1984-07-29,0.007380390523751109
1984-08-31,-0.0494391805650049
1984-09-30,0.04227855201788675
1984-10-28,0.025062992750511572
1984-11-30,-0.017903845776867634
1984-12-30,-0.023493887803279247
1985-01-31,-0.0045843760513821635
1985-02-28,0.06428217638458927
1985-03-28,0.00887150611828334
1985-04-29,0.008221371555066338
1985-05-30,-0.03837098087886681
1985-06-30,-0.011993494609147351
1985-07-28,0.001265745672647816
1985-08-31,0.036526173638941964
1985-09-30,0.007529940976972372
1985-10-30,-0.02760239156177014
1985-11-30,-0.005347580910670498
1985-12-29,0.012582461913645895
1986-01-31,0.010864803250392444
1986-02-28,0.03540656817424445
1986-03-28,0.02318300643963452
1986-04-30,0.00987456652215599
1986-05-30,-0.01669587938096005
1986-06-30,-0.006975852102537778
1986-07-30,-0.0014278277472421531
1986-08-31,-0.04418120112384758
1986-09-29,-0.007394094059044426
1986-10-30,0.04723213361274864
1986-11-30,0.0020858151662596774
1986-12-28,-0.024723696762810422
1987-01-31,-0.003003385210751745
1987-02-28,0.044422734669322214
1987-03-27,0.0510844017058448
1987-04-30,0.03318609273694881
1987-05-30,0.031681658235422926
1987-06-29,0.01912245195066658
1987-07-30,-0.01946475709014102
1987-08-31,0.0422273616929062
1987-09-30,-0.0003262102780450249
1987-10-30,0.013080495473761555
1987-11-30,-0.1303541700736882
1987-12-30,0.0764803644282138
1988-01-31,-0.0006440341798400404
1988-02-29,-0.005116859517001401
1988-03-29,0.08852368336435001
1988-04-30,0.11969328596261447
1988-05-29,0.03929900015947604
1988-06-30,0.0008885743861305091
1988-07-30,0.04377523759529837
1988-08-29,0.006910689225689135
1988-09-30,-0.0035592636341190715
1988-10-30,-0.01658709209541058
1988-11-30,0.049297907266075955
1988-12-30,0.0070879367507216285
1989-01-30,0.043453134697358196
1989-02-28,0.05903144975484294
1989-03-28,0.042821827209754464
1989-04-30,0.008577024633891067
1989-05-28,-0.011251410000820642
1989-06-30,-0.007853648315511996
1989-07-30,0.003918643950850516
1989-08-31,-0.0069836132629659195
1989-09-30,0.049192351856162865
1989-10-29,0.002942851558057487
1989-11-30,-0.07033016390756641
1989-12-30,-0.0005287165218453697
1990-01-29,0.04516693751712701
1990-02-28,0.01969008025229078
1990-03-28,0.05054286066902478
1990-04-30,0.024018045682499198
1990-05-30,-0.021908237498992872
1990-06-30,-0.009876277723281302
1990-07-29,0.013141793023127395
1990-08-31,-0.014121829655291296
1990-09-30,-0.004161806552855793
1990-10-28,-0.05049409893797107
1990-11-30,-0.08264133177069899
1990-12-30,0.013206301131414903
1991-01-31,0.006623540812945775
1991-02-28,0.10981787029050867
1991-03-28,0.15064507771418467
1991-04-28,0.05123279586393577
1991-05-30,0.007758869810471594
1991-06-30,0.03158960038152246
1991-07-28,-0.025690487855799124
1991-08-31,0.042315867958254254
1991-09-30,0.05204041118031105
1991-10-30,-0.016814606452097376
1991-11-30,0.028137443696691092
1991-12-29,0.03509240131409962
1992-01-31,-0.039044324739081156
1992-02-29,0.30857678017455265
1992-03-28,0.08104315506417752
1992-04-30,-0.040944958998512214
1992-05-30,-0.08955557071631957
1992-06-29,-0.01915102934982171
1992-07-30,-0.03411787283341817
1992-08-31,0.03144372904467977
1992-09-30,-0.03162698367399418
1992-10-30,0.02274232838913742
1992-11-30,0.06201713121884815
1992-12-30,0.03720836757124385
1993-01-31,0.054656077751277087
1993-02-28,0.15366940458856757
1993-03-26,0.010309603026247782
1993-04-30,0.03106952376488017
1993-05-30,0.010714104904497455
1993-06-28,0.06491229943031224
1993-07-30,0.046503979590747785
1993-08-30,-0.004208094438076441
1993-09-30,0.0394337996127779
1993-10-30,0.0609154813163662
1993-11-29,0.039674862919343745
1993-12-30,-0.0167521708542801
1994-01-31,0.010897724716722467
1994-02-28,0.06286772187781908
1994-03-28,0.03215117653508407
1994-04-30,0.013972406525235119
1994-05-29,-0.018526895276345625
1994-06-30,-0.00831452163987534
1994-07-30,-0.015085050202456473
1994-08-29,0.011451061622368273
1994-09-30,0.060693595092521875
1994-10-30,0.03397587306023189
1994-11-30,-0.008586659997728016
1994-12-30,0.00979401516025321
1995-01-30,-0.014376080407447814
1995-02-28,-0.03572223710306045
1995-03-28,0.010954425565943393
1995-04-30,0.011534146241011893
1995-05-28,0.04202661976569074
1995-06-30,-0.0017991104061389762
1995-07-30,0.04881116159462821
1995-08-31,0.03527966913208269
1995-09-30,0.03302914121062842
1995-10-29,-0.04526062881965846
1995-11-30,-0.05542789695291006
1995-12-30,-0.006274785098842559
1996-01-29,-0.008313020623731711
1996-02-29,0.01646138322677705
1996-03-29,0.045582543379989335
1996-04-29,-0.002796917253257776
1996-05-30,0.11751081611184129
1996-06-30,0.03302855600294395
1996-07-28,-0.057844097695983476
1996-08-31,-0.027670408759375063
1996-09-30,0.0521431281763257
1996-10-30,0.029660087345170408
1996-11-30,-0.005724635137372532
1996-12-29,0.02943129307363425
1997-01-31,0.01161494045367819
1997-02-28,0.05217926467216949
1997-03-28,-0.04396812347533948
1997-04-30,0.022369036091750272
1997-05-30,-0.03298921534046179
1997-06-30,0.06765061560853858
1997-07-30,-0.02397114139149451
1997-08-31,0.09363900916748559
1997-09-29,0.12548813736464423
1997-10-30,0.005868377726498418
1997-11-30,-0.04175828992317225
1997-12-28,-0.08201004907753848
1998-01-31,-0.05401218581796996
1998-02-28,0.06939483198906099
1998-03-27,0.009987599980081231
1998-04-30,-0.01562918466526067
1998-05-30,0.0662261086474502
1998-06-29,-0.06366071375081496
1998-07-30,-0.025602148919925828
1998-08-31,0.015563720500910688
1998-09-30,-0.10238499248776756
1998-10-30,0.09183639447715099
1998-11-30,0.05213351874422729
1998-12-30,0.03851574238872599
1999-01-31,0.09236589466131415
1999-02-28,0.17676766546495884
1999-03-26,-0.08152998588876385
1999-04-30,0.09130909388083465
1999-05-30,-0.00583590562296615
1999-06-28,0.05817264856770338
1999-07-30,0.08424374123141254
1999-08-30,0.05889548571719195
1999-09-30,0.035861200304946064
1999-10-30,0.016507331821590372
1999-11-29,-0.12462461092762155
1999-12-30,0.13238732011213955
2000-01-31,0.21981379418927793
2000-02-29,0.03684884586499096
2000-03-29,0.39263130797504014
2000-04-30,0.010780119498117934
2000-05-28,0.02268562437956687
2000-06-30,-0.06338928851648896
2000-07-30,0.06396861018959543
2000-08-31,-0.058354034464356976
2000-09-30,0.09426960160711555
2000-10-29,-0.14569225162876448
2000-11-30,-0.060593294353685476
2000-12-30,-0.11193403430126193
2001-01-29,0.08979849190697266
2001-02-28,0.3013379175692321
2001-03-28,-0.08053710279076694
2001-04-30,0.03902832738357492
2001-05-30,0.08699188866065924
2001-06-30,-0.024109965180334276
2001-07-29,0.04952359114605154
2001-08-31,-0.029291302836109645
2001-09-30,-0.015488705737889635
2001-10-28,-0.15728605202346682
2001-11-30,0.12593222072570934
2001-12-30,0.08787977753837024
2002-01-31,0.07598155541174932
2002-02-28,0.0367077322366441
2002-03-28,-0.05982244625866456
2002-04-28,0.08727794802931907
2002-05-30,0.01660016535636632
2002-06-30,-0.020357916401481352
2002-07-28,-0.04133855899263461
2002-08-31,-0.06595628436894907
2002-09-30,-0.00774438624287405
2002-10-30,-0.007637004995488085
2002-11-30,0.030313560332939297
2002-12-29,0.17523853257917515
2003-01-31,-0.03892894791983235
2003-02-28,0.05283637958400193
2003-03-28,0.03488741671945704
2003-04-30,-0.005089434426921566
2003-05-30,0.06605207992789662
2003-06-30,0.1319656707200161
2003-07-30,0.024977365170437298
2003-08-31,0.03624535591176157
2003-09-29,0.07391818098752126
2003-10-30,-0.005775323763587293
2003-11-30,0.06780734885526643
2003-12-28,0.041045774712911785
2004-01-31,-0.03418817381166458
2004-02-29,0.06264946175312469
2004-03-27,-0.007528131333142842
2004-04-30,0.009322282461399455
2004-05-30,-0.04210851271218981
2004-06-28,0.02434229547026249
2004-07-30,0.02795696243317422
2004-08-30,-0.04185148778360762
2004-09-30,-0.05067684957895763
2004-10-30,0.05603575486147741
2004-11-29,0.0309211603899283
2004-12-30,0.07164006730112309
2005-01-31,0.013522205821179507
2005-02-28,-0.027572876577305682
2005-03-28,0.028584075501717758
2005-04-30,-9.54661621061178e-05
2005-05-29,-0.007334874153700859
2005-06-30,0.05180277003112501
2005-07-30,0.04779829902602804
2005-08-29,0.051908662595021735
2005-09-30,0.04220744505379785
2005-10-30,0.011593555409284811
2005-11-30,-0.03260897345358676
2005-12-30,0.031061854677969482
2006-01-30,0.013372011824836284
2006-02-28,0.08916803956403266
2006-03-28,-0.01830708786455582
2006-04-30,0.03242220122886726
2006-05-28,0.011025600201433325
2006-06-30,-0.016175701716887335
2006-07-30,-0.0027294804196860162
2006-08-31,-0.062321469985857095
2006-09-30,0.029480597302125332
2006-10-29,-0.01696567874407886
2006-11-30,0.01851783482801419
2006-12-30,0.034094292047032
2007-01-29,-0.04071390533022075
2007-02-28,0.050111527645948534
2007-03-28,0.04064208588678193
2007-04-30,0.018720652638512775
2007-05-30,-0.0025422382567074006
2007-06-30,0.03446150076222736
2007-07-29,0.0032710596255651407
2007-08-31,-0.00917227091830936
2007-09-30,-0.029759029809946973
2007-10-28,0.019635276998388844
2007-11-30,0.035582276063930426
2007-12-30,-0.03754173912206962
2008-01-31,0.00879728403962705
2008-02-29,0.001915796456030362
2008-03-29,0.08487078962790187
2008-04-30,-0.04255721702679545
2008-05-30,0.010002162109971034
2008-06-30,0.06253886849019197
2008-07-30,0.06651681036274953
2008-08-31,-0.06876187176490357
2008-09-29,0.04520484836903265
2008-10-30,-0.12417289364113221
2008-11-30,-0.009941671003243072
2008-12-28,-0.08635010400847616
2009-01-31,0.1249358342521485
2009-02-28,0.07285263366721577
2009-03-27,-0.004282262807486614
2009-04-30,0.21690335740918376
2009-05-30,0.5238954364029513
2009-06-29,0.14024814793860868
2009-07-30,0.031075742272600525
2009-08-31,0.10666707486403271
2009-09-30,0.3289692296538028
2009-10-30,0.05555152686408464
2009-11-30,-0.11800961479080989
2009-12-30,0.024758348564307496
2010-01-31,0.06654035453949204
2010-02-28,0.02155944680645751
2010-03-26,0.05466823634044175
2010-04-30,0.07266999633647962
2010-05-30,0.06506680479979796
2010-06-28,-0.03320369948170989
2010-07-30,-0.09509314210272679
2010-08-30,0.05611429275602657
2010-09-30,-0.06405644548481969
2010-10-30,0.03964365230287892
2010-11-29,0.01357593905323543
2010-12-30,0.029393383154743345
2011-01-31,0.0755612482706022
2011-02-28,-0.030738980268337678
2011-03-28,-0.018151716017355338
2011-04-30,-0.029962627441401116
2011-05-29,-0.030127860487834432
2011-06-30,-0.02864889386761027
2011-07-30,-0.010403351175594936
2011-08-29,-0.012026721849821257
2011-09-30,-0.07799821629335019
2011-10-30,-0.12006378669946849
2011-11-30,0.09637315134823012
2011-12-30,-0.06767981676924342
2012-01-30,-0.033585063157036577
2012-02-29,0.1050990043573222
2012-03-29,0.05266248394811321
2012-04-30,0.025493060054367474
2012-05-30,-0.03457076510120604
2012-06-30,-0.07047333540609602
2012-07-29,-0.0006425630097276571
2012-08-31,-0.03845197978160635
2012-09-30,0.08603373693858501
2012-10-28,0.02039656044265896
2012-11-30,0.057356940155891795
2012-12-30,0.007160846492656155
2013-01-31,0.08645602634550285
2013-02-28,0.010908105386580883
2013-03-28,-0.025483810969658148
2013-04-28,0.025279546734657113
2013-05-30,0.011252232639004048
2013-06-30,0.0641581675084257
2013-07-28,-0.021236177024529814
2013-08-31,0.02883340376851385
2013-09-30,0.006066790658083964
2013-10-30,0.025825486833524182
2013-11-30,-0.009795786138737007
2013-12-29,0.015839421475685768
2014-01-31,-0.0002123230534593068
2014-02-28,0.010874268774138154
2014-03-28,0.028750615580691433
2014-04-30,-0.013248142840302195
2014-05-30,0.01116751730966252
2014-06-30,0.011478901306478124
2014-07-30,0.008879651626031425
2014-08-31,-0.02750576027398949
2014-09-29,0.0027339659064821824
2014-10-30,-0.05794558462336653
2014-11-30,-0.025294311042771495
2014-12-28,-0.03162236155844498
2015-01-31,0.010606734449138401
2015-02-28,0.011433659729307127
2015-03-27,0.055178495858373866
2015-04-30,0.017729966114792578
2015-05-30,0.014021660659096175
2015-06-29,0.012204668947246668
2015-07-30,-0.017836860219095644
2015-08-31,-0.03956847837953295
2015-09-30,0.011974985130987839
2015-10-30,-0.09651269788193291
2015-11-30,-0.005839503281800707
2015-12-30,0.010508336688085308
2016-01-31,-0.06558536947102198
2016-02-29,-0.07862719011818665
2016-03-29,0.08998222846451008
2016-04-30,0.12798198644632008
2016-05-29,0.17207332149498142
2016-06-30,-0.07071744772227692
2016-07-30,0.048068985164125874
2016-08-29,0.10664713092587266
2016-09-30,0.029597059767818033
2016-10-30,0.03894142547133542
2016-11-30,-0.07226858367419699
2016-12-30,0.16940840803808982
2017-01-30,-0.02343490088803143
2017-02-28,0.021751326907118645
2017-03-28,-0.07791431113106577
2017-04-30,-0.015349989455878059
2017-05-28,-0.044424006928761875
2017-06-30,-0.05427634497514467
2017-07-30,-0.004843861178089359
2017-08-31,0.03712827924752016
2017-09-30,0.0051219883408403334
2017-10-29,0.0324528160171418
2017-11-30,-0.019304936118199972
2017-12-30,0.008217135040683145
2018-01-29,0.08920858822886464
2018-02-28,-0.00587773362294404
2018-03-28,0.0011283404444224626
2018-04-29,0.0285844937415958
2018-05-30,0.06006873798709303
2018-06-30,0.09352162644607559
2018-07-29,0.01895667510256443
2018-08-31,-0.033837961110398995
2018-09-30,-0.02536204805561832
2018-10-28,-0.005437846904177306
2018-11-30,-0.10311868239749933
2018-12-30,-0.107630964438136
2019-01-31,-0.06526469825064286
2019-02-28,0.09376304580597294
2019-03-28,0.011001602024054504
2019-04-29,-0.010255812733481185
2019-05-30,-0.04930325027080412
2019-06-30,-0.10426492636352881
2019-07-28,0.0731878784013006
2019-08-31,-0.04544125973611067
2019-09-30,-0.10052100083666443
2019-10-30,0.050529447973162986
2019-11-30,-0.05167964103490712
2019-12-29,0.002898669141641849
2020-01-31,0.12334283282431721
2020-02-29,-0.04961987097483156
2020-03-28,0.356566622490401
2020-04-30,-0.09413736129949637
2020-05-30,0.40255588258544933
2020-06-29,0.02076900289595284
2020-07-30,0.09704075555111262
2020-08-31,0.18555112153767014
2020-09-30,0.011435206601406678
2020-10-30,-0.001255054469140665
2020-11-30,0.060524655116378216
2020-12-30,0.1751660499224475
2021-01-31,0.036308187637870165
2021-02-28,1.50699295887719
2021-03-26,0.09136388691817521
2021-04-30,0.022763663107830186
2021-05-30,0.04198236330985625
2021-06-28,0.10845447718613613
2021-07-30,0.14131724038545734
2021-08-30,-0.1085826636738651
2021-09-30,0.03658170107869804
2021-10-30,0.04762389568152818
2021-11-29,0.002434213270670279
2021-12-30,-0.022369302451270986
2022-01-31,-0.09420542920697006
2022-02-28,-0.0075165293150456
2022-03-28,0.09293757922351928
2022-04-30,0.10268968949198522
2022-05-29,-0.024447578172695758
2022-06-30,0.06282699922392831
2022-07-30,-0.10747306665402151
2022-08-29,0.078674386773657
2022-09-30,0.05648153307349403
2022-10-30,-0.05126559229643843
2022-11-30,0.06514258109316964
2022-12-30,-0.039643911033033635
2023-01-30,-0.05051557212193087
2023-02-28,0.07220821156515954
2023-03-28,-0.0031777336613028596
2023-04-30,-0.03977208874680651
2023-05-28,-0.036256029031363955
2023-06-30,0.018000624363801003
2023-07-30,0.07192827273044657
2023-08-31,0.07435712547096937
2023-09-30,0.003580717461790851
2023-10-29,0.02109215522338386
2023-11-30,-0.025546731446054013
2023-12-30,0.04120941324441644
2024-01-29,0.05876011658286923
